user_id,recency,frequency,monetary,cluster
158805,15.0,12,134,0
158806,2.0,68,349,3
158807,8.0,8,38,0
158808,22.0,15,201,2
158809,30.0,7,104,2
158810,6.0,4,21,0
158811,4.0,6,26,0
158812,14.0,4,29,0
158813,21.0,8,18,2
158814,30.0,7,110,2
158815,30.0,16,195,2
158816,9.0,8,44,0
158817,21.0,5,44,2
158818,30.0,4,51,2
158819,2.0,4,32,0
158820,30.0,27,345,2
158821,16.0,7,57,0
158822,29.0,4,23,2
158823,0.0,6,76,0
158824,30.0,4,33,2
158825,30.0,35,360,3
158826,30.0,9,88,2
158827,25.0,9,13,2
158828,30.0,4,18,2
158829,15.0,6,61,0
158830,24.0,31,515,3
158831,30.0,7,46,2
158832,7.0,7,40,0
158833,2.0,14,73,0
158834,16.0,22,299,3
158835,13.0,5,22,0
158836,29.0,13,71,2
158837,21.0,5,39,2
158838,3.0,9,67,0
158839,7.0,62,548,1
158840,1.0,16,270,0
158841,8.0,30,59,0
158842,30.0,17,265,2
158843,3.0,12,133,0
158844,4.0,46,496,3
158845,30.0,4,28,2
158846,30.0,11,66,2
158847,30.0,9,23,2
158848,18.0,16,116,0
158849,2.0,49,472,3
158850,30.0,8,96,2
158851,23.0,4,34,2
158852,5.0,19,109,0
158853,4.0,8,28,0
158854,14.0,17,102,0
158855,30.0,6,37,2
158856,2.0,12,126,0
158857,30.0,4,30,2
158858,21.0,8,113,2
158859,30.0,17,289,2
158860,30.0,15,71,2
158861,30.0,10,89,2
158862,5.0,4,45,0
158863,7.0,30,434,3
158864,21.0,29,264,3
158865,21.0,11,92,2
158866,21.0,20,294,2
158867,24.0,24,131,2
158868,30.0,13,41,2
158869,2.0,49,401,3
158870,30.0,19,252,2
158871,9.0,5,48,0
158872,13.0,16,132,0
158873,5.0,32,282,3
158874,30.0,14,347,2
158875,23.0,5,34,2
158876,30.0,4,22,2
158877,30.0,9,66,2
158878,15.0,8,82,0
158879,7.0,5,17,0
158880,27.0,8,243,2
158881,11.0,34,674,3
158882,28.0,6,147,2
158883,30.0,21,264,2
158884,6.0,67,816,1
158885,14.0,21,220,0
158886,7.0,55,392,3
158887,29.0,14,108,2
158888,4.0,17,251,0
158889,28.0,5,4,2
158890,19.0,16,138,2
158891,3.0,5,26,0
158892,20.0,8,46,2
158893,4.0,36,150,3
158894,8.0,44,241,3
158895,20.0,6,60,2
158896,30.0,4,16,2
158897,30.0,20,135,2
158898,7.0,71,628,1
158899,30.0,8,63,2
158900,3.0,6,63,0
158901,30.0,6,42,2
158902,30.0,7,18,2
158903,19.0,6,40,2
158904,3.0,41,185,3
158905,7.0,4,40,0
158906,30.0,55,693,1
158907,30.0,9,74,2
158908,30.0,5,5,2
158909,1.0,4,7,0
158910,30.0,7,76,2
158911,30.0,24,327,2
158912,30.0,36,292,2
158913,6.0,54,275,3
158914,4.0,9,19,0
158915,30.0,7,91,2
158916,22.0,23,186,2
158917,30.0,5,25,2
158918,6.0,7,67,0
158919,30.0,7,102,2
158920,13.0,16,191,0
158921,30.0,4,23,2
158922,19.0,21,256,3
158923,30.0,4,22,2
158924,30.0,10,31,2
158925,1.0,100,790,1
158926,30.0,7,9,2
158927,6.0,31,551,3
158928,10.0,7,31,0
158929,30.0,7,66,2
158930,30.0,6,42,2
158931,6.0,25,147,0
158932,3.0,19,161,0
158933,30.0,12,163,2
158934,30.0,13,51,2
158935,9.0,37,386,3
158936,30.0,77,315,3
158937,7.0,30,162,3
158938,9.0,38,609,3
158939,18.0,16,141,0
158940,30.0,4,34,2
158941,9.0,9,166,0
158942,14.0,14,431,3
158943,23.0,50,263,3
158944,13.0,5,38,0
158945,30.0,6,35,2
158946,24.0,10,124,2
158947,8.0,15,155,0
158948,9.0,10,88,0
158949,12.0,29,294,3
158950,30.0,8,38,2
158951,4.0,10,136,0
158952,6.0,16,249,0
158953,5.0,21,190,0
158954,30.0,9,57,2
158955,4.0,6,65,0
158956,18.0,8,28,0
158957,6.0,12,87,0
158958,4.0,13,270,0
158959,5.0,25,284,3
158960,7.0,25,63,0
158961,17.0,5,42,0
158962,30.0,9,67,2
158963,19.0,30,364,3
158964,30.0,4,15,2
158965,30.0,7,89,2
158966,6.0,14,230,0
158967,30.0,13,146,2
158968,6.0,6,53,0
158969,2.0,16,125,0
158970,30.0,9,54,2
158971,3.0,6,31,0
158972,1.0,100,484,1
158973,5.0,49,870,1
158974,7.0,35,228,3
158975,10.0,19,306,3
158976,30.0,6,47,2
158977,30.0,5,35,2
158978,30.0,8,37,2
158979,30.0,5,38,2
158980,2.0,40,192,3
158981,8.0,7,15,0
158982,1.0,21,207,0
158983,8.0,5,39,0
158984,30.0,10,15,2
158985,29.0,14,127,2
158986,26.0,9,62,2
158987,8.0,5,6,0
158988,10.0,7,59,0
158989,4.0,51,421,3
158990,6.0,4,49,0
158991,30.0,4,10,2
158992,6.0,31,294,3
158993,23.0,22,95,2
158994,30.0,11,113,2
158995,10.0,9,109,0
158996,16.0,13,159,0
158997,8.0,21,269,3
158998,21.0,9,101,2
158999,30.0,7,44,2
159000,30.0,8,97,2
159001,3.0,10,118,0
159002,17.0,11,53,0
159003,30.0,4,68,2
159004,7.0,5,56,0
159005,30.0,8,140,2
159006,6.0,44,959,1
159007,13.0,7,18,0
159008,15.0,8,73,0
159009,5.0,30,207,3
159010,0.0,32,453,3
159011,4.0,47,946,1
159012,30.0,4,31,2
159013,12.0,15,44,0
159014,22.0,16,187,2
159015,4.0,17,274,0
159016,30.0,4,3,2
159017,30.0,9,124,2
159018,20.0,34,237,3
159019,30.0,4,9,2
159020,1.0,16,114,0
159021,26.0,5,13,2
159022,30.0,9,55,2
159023,22.0,21,77,2
159024,30.0,32,271,2
159025,30.0,8,75,2
159026,13.0,21,118,0
159027,3.0,5,20,0
159028,18.0,5,32,0
159029,3.0,21,198,0
159030,30.0,4,14,2
159031,4.0,8,55,0
159032,8.0,24,242,3
159033,3.0,16,54,0
159034,30.0,8,51,2
159035,9.0,4,20,0
159036,30.0,5,6,2
159037,8.0,16,168,0
159038,8.0,21,170,0
159039,30.0,5,37,2
159040,30.0,6,55,2
159041,18.0,14,102,0
159042,7.0,5,84,0
159043,2.0,63,428,3
159044,5.0,8,70,0
159045,28.0,26,478,3
159046,7.0,12,132,0
159047,17.0,10,57,0
159048,3.0,11,40,0
159049,30.0,8,25,2
159050,17.0,27,182,3
159051,9.0,15,166,0
159052,14.0,6,17,0
159053,6.0,53,196,3
159054,30.0,4,27,2
159055,30.0,10,81,2
159056,30.0,5,37,2
159057,7.0,48,478,3
159058,22.0,19,238,2
159059,30.0,5,64,2
159060,3.0,26,189,3
159061,7.0,19,388,3
159062,8.0,8,24,0
159063,26.0,4,3,2
159064,30.0,14,128,2
159065,6.0,17,68,0
159066,30.0,12,36,2
159067,30.0,5,52,2
159068,20.0,8,95,2
159069,10.0,14,144,0
159070,30.0,12,71,2
159071,30.0,4,23,2
159072,8.0,8,143,0
159073,6.0,52,1283,1
159074,15.0,7,140,0
159075,27.0,20,143,2
159076,30.0,5,38,2
159077,30.0,5,57,2
159078,30.0,8,35,2
159079,30.0,6,11,2
159080,30.0,10,101,2
159081,5.0,25,414,3
159082,14.0,19,264,0
159083,30.0,7,69,2
159084,1.0,6,73,0
159085,30.0,11,174,2
159086,0.0,6,26,0
159087,30.0,25,416,2
159088,30.0,4,13,2
159089,30.0,18,55,2
159090,14.0,6,15,0
159091,0.0,35,274,3
159092,21.0,10,123,2
159093,6.0,51,168,3
159094,15.0,23,467,3
159095,30.0,7,42,2
159096,6.0,23,161,0
159097,8.0,11,111,0
159098,12.0,8,87,0
159099,23.0,10,118,2
159100,9.0,23,48,0
159101,26.0,11,227,2
159102,14.0,18,290,0
159103,30.0,16,151,2
159104,30.0,5,70,2
159105,29.0,26,124,2
159106,30.0,4,61,2
159107,30.0,11,79,2
159108,30.0,4,43,2
159109,30.0,8,48,2
159110,4.0,5,16,0
159111,30.0,6,27,2
159112,3.0,22,56,0
159113,4.0,56,810,1
159114,7.0,26,148,0
159115,4.0,100,945,1
159116,5.0,16,182,0
159117,10.0,31,207,3
159118,30.0,4,20,2
159119,3.0,18,90,0
159120,28.0,15,19,2
159121,18.0,4,25,0
159122,15.0,4,42,0
159123,8.0,6,52,0
159124,11.0,7,50,0
159125,18.0,18,270,0
159126,14.0,43,722,1
159127,30.0,4,17,2
159128,21.0,9,74,2
159129,6.0,22,126,0
159130,25.0,10,52,2
159131,30.0,5,23,2
159132,30.0,4,30,2
159133,30.0,6,41,2
159134,14.0,50,210,3
159135,10.0,14,96,0
159136,23.0,21,122,2
159137,15.0,8,113,0
159138,20.0,13,152,2
159139,18.0,4,48,0
159140,5.0,46,207,3
159141,8.0,5,6,0
159142,2.0,19,59,0
159143,4.0,4,30,0
159144,9.0,22,337,3
159145,10.0,35,766,3
159146,30.0,4,24,2
159147,30.0,32,78,2
159148,18.0,35,506,3
159149,30.0,7,52,2
159150,18.0,18,220,0
159151,4.0,7,44,0
159152,0.0,69,265,3
159153,30.0,8,51,2
159154,30.0,4,39,2
159155,1.0,14,48,0
159156,25.0,28,67,2
159157,16.0,10,72,0
159158,8.0,16,141,0
159159,7.0,4,23,0
159160,30.0,5,33,2
159161,15.0,11,188,0
159162,7.0,8,80,0
159163,30.0,13,82,2
159164,14.0,7,20,0
159165,24.0,4,18,2
159166,30.0,6,11,2
159167,6.0,12,87,0
159168,30.0,5,79,2
159169,20.0,31,265,3
159170,30.0,4,19,2
159171,15.0,20,69,0
159172,1.0,13,128,0
159173,30.0,4,37,2
159174,30.0,9,38,2
159175,10.0,4,25,0
159176,3.0,30,192,3
159177,2.0,11,39,0
159178,6.0,32,231,3
159179,30.0,6,72,2
159180,0.0,49,425,3
159181,29.0,14,201,2
159182,30.0,5,35,2
159183,3.0,91,891,1
159184,6.0,21,161,0
159185,6.0,8,19,0
159186,7.0,17,203,0
159187,19.0,8,104,2
159188,6.0,19,80,0
159189,30.0,13,257,2
159190,30.0,6,49,2
159191,30.0,5,14,2
159192,13.0,14,235,0
159193,30.0,6,65,2
159194,0.0,4,35,0
159195,30.0,13,134,2
159196,24.0,16,205,2
159197,30.0,5,33,2
159198,24.0,11,157,2
159199,20.0,11,144,2
159200,30.0,5,49,2
159201,12.0,19,151,0
159202,5.0,31,234,3
159203,30.0,6,55,2
159204,6.0,11,93,0
159205,19.0,31,280,3
159206,30.0,8,90,2
159207,19.0,9,15,2
159208,30.0,13,71,2
159209,14.0,7,43,0
159210,4.0,14,207,0
159211,14.0,49,694,1
159212,30.0,5,10,2
159213,27.0,4,51,2
159214,6.0,33,478,3
159215,10.0,10,79,0
159216,9.0,7,16,0
159217,25.0,28,340,3
159218,0.0,23,41,0
159219,21.0,28,231,3
159220,4.0,9,45,0
159221,17.0,7,32,0
159222,27.0,21,66,2
159223,5.0,65,748,1
159224,13.0,8,217,0
159225,6.0,12,117,0
159226,30.0,9,20,2
159227,14.0,27,407,3
159228,14.0,9,29,0
159229,7.0,4,13,0
159230,9.0,15,99,0
159231,5.0,7,81,0
159232,13.0,6,63,0
159233,9.0,10,30,0
159234,30.0,6,26,2
159235,8.0,10,128,0
159236,30.0,4,7,2
159237,3.0,55,565,1
159238,3.0,52,480,3
159239,30.0,7,53,2
159240,8.0,21,263,3
159241,17.0,22,267,3
159242,9.0,14,196,0
159243,2.0,54,525,3
159244,6.0,15,248,0
159245,30.0,8,29,2
159246,17.0,5,32,0
159247,14.0,14,117,0
159248,10.0,15,70,0
159249,30.0,5,57,2
159250,2.0,29,224,3
159251,6.0,27,319,3
159252,19.0,4,12,2
159253,30.0,10,89,2
159254,4.0,20,290,3
159255,19.0,26,273,3
159256,14.0,4,19,0
159257,14.0,8,39,0
159258,13.0,47,520,3
159259,30.0,8,24,2
159260,6.0,5,24,0
159261,30.0,4,44,2
159262,0.0,19,106,0
159263,30.0,6,92,2
159264,18.0,6,68,0
159265,30.0,4,27,2
159266,10.0,27,291,3
159267,14.0,57,400,3
159268,30.0,13,110,2
159269,30.0,26,285,2
159270,20.0,10,26,2
159271,6.0,12,74,0
159272,0.0,5,16,0
159273,7.0,40,206,3
159274,30.0,9,143,2
159275,30.0,4,16,2
159276,30.0,13,153,2
159277,4.0,100,426,1
159278,5.0,13,119,0
159279,12.0,17,158,0
159280,7.0,17,250,0
159281,13.0,6,42,0
159282,30.0,8,66,2
159283,30.0,4,43,2
159284,6.0,32,256,3
159285,7.0,10,62,0
159286,14.0,4,11,0
159287,30.0,26,242,2
159288,4.0,37,232,3
159289,0.0,4,15,0
159290,30.0,5,8,2
159291,12.0,7,114,0
159292,0.0,4,60,0
159293,6.0,7,97,0
159294,18.0,17,122,0
159295,7.0,36,644,3
159296,7.0,29,195,3
159297,30.0,4,14,2
159298,6.0,6,28,0
159299,2.0,19,29,0
159300,30.0,9,52,2
159301,30.0,4,10,2
159302,15.0,7,98,0
159303,6.0,11,53,0
159304,27.0,44,523,3
159305,13.0,5,43,0
159306,30.0,6,19,2
159307,30.0,7,114,2
159308,30.0,8,142,2
159309,30.0,10,114,2
159310,30.0,11,242,2
159311,12.0,8,59,0
159312,16.0,20,190,0
159313,30.0,10,36,2
159314,1.0,5,7,0
159315,30.0,9,91,2
159316,10.0,34,445,3
159317,26.0,12,145,2
159318,29.0,4,6,2
159319,2.0,4,18,0
159320,12.0,6,40,0
159321,10.0,37,302,3
159322,30.0,10,70,2
159323,16.0,15,124,0
159324,14.0,8,36,0
159325,5.0,9,65,0
159326,5.0,11,88,0
159327,7.0,4,14,0
159328,30.0,5,50,2
159329,14.0,31,399,3
159330,17.0,37,473,3
159331,30.0,7,167,2
159332,25.0,13,218,2
159333,30.0,7,14,2
159334,6.0,45,277,3
159335,4.0,20,177,0
159336,7.0,7,19,0
159337,30.0,5,51,2
159338,26.0,16,229,2
159339,25.0,60,469,3
159340,30.0,4,55,2
159341,6.0,15,235,0
159342,16.0,9,82,0
159343,11.0,30,434,3
159344,30.0,4,5,2
159345,30.0,5,9,2
159346,30.0,6,33,2
159347,30.0,13,110,2
159348,30.0,9,141,2
159349,21.0,6,69,2
159350,30.0,5,139,2
159351,7.0,14,195,0
159352,4.0,100,796,1
159353,10.0,33,106,3
159354,30.0,17,136,2
159355,30.0,5,73,2
159356,27.0,7,19,2
159357,9.0,27,420,3
159358,7.0,27,286,3
159359,30.0,11,78,2
159360,20.0,21,189,2
159361,30.0,6,19,2
159362,3.0,4,24,0
159363,30.0,23,361,2
159364,13.0,6,32,0
159365,12.0,8,58,0
159366,6.0,37,590,3
159367,21.0,4,24,2
159368,5.0,10,180,0
159369,30.0,6,34,2
159370,30.0,6,93,2
159371,18.0,12,99,0
159372,14.0,31,70,0
159373,10.0,19,90,0
159374,22.0,4,20,2
159375,21.0,29,312,3
159376,21.0,5,22,2
159377,30.0,5,31,2
159378,30.0,42,463,3
159379,5.0,75,369,1
159380,5.0,30,372,3
159381,27.0,4,29,2
159382,1.0,26,313,3
159383,4.0,19,108,0
159384,30.0,11,79,2
159385,30.0,4,23,2
159386,5.0,61,273,3
159387,6.0,48,251,3
159388,30.0,4,6,2
159389,15.0,4,21,0
159390,20.0,7,13,2
159391,30.0,4,18,2
159392,13.0,10,52,0
159393,9.0,12,68,0
159394,7.0,28,95,0
159395,1.0,10,33,0
159396,3.0,28,183,3
159397,7.0,61,767,1
159398,30.0,9,101,2
159399,7.0,41,129,3
159400,5.0,49,649,1
159401,4.0,27,345,3
159402,19.0,12,240,2
159403,7.0,11,80,0
159404,22.0,7,43,2
159405,11.0,42,316,3
159406,1.0,100,453,1
159407,6.0,22,301,3
159408,1.0,54,166,3
159409,30.0,9,41,2
159410,4.0,5,36,0
159411,7.0,51,504,3
159412,8.0,35,386,3
159413,0.0,26,219,3
159414,3.0,6,14,0
159415,5.0,4,74,0
159416,7.0,5,36,0
159417,30.0,6,87,2
159418,14.0,18,339,3
159419,30.0,20,74,2
159420,18.0,10,54,0
159421,7.0,34,155,3
159422,30.0,11,219,2
159423,4.0,12,88,0
159424,30.0,19,18,2
159425,26.0,5,80,2
159426,8.0,40,373,3
159427,14.0,5,21,0
159428,10.0,12,153,0
159429,30.0,8,50,2
159430,26.0,5,43,2
159431,30.0,4,16,2
159432,9.0,6,50,0
159433,8.0,6,148,0
159434,30.0,12,84,2
159435,30.0,10,54,2
159436,20.0,21,23,2
159437,30.0,6,47,2
159438,30.0,5,17,2
159439,21.0,17,137,2
159440,21.0,5,9,2
159441,15.0,13,99,0
159442,30.0,4,46,2
159443,7.0,57,622,1
159444,25.0,12,136,2
159445,10.0,7,24,0
159446,30.0,22,250,2
159447,4.0,9,79,0
159448,6.0,40,295,3
159449,5.0,21,194,0
159450,30.0,13,184,2
159451,11.0,15,106,0
159452,29.0,7,104,2
159453,30.0,5,18,2
159454,7.0,6,31,0
159455,18.0,27,413,3
159456,13.0,4,11,0
159457,15.0,10,32,0
159458,14.0,21,164,0
159459,24.0,9,100,2
159460,11.0,33,399,3
159461,30.0,7,71,2
159462,8.0,8,39,0
159463,4.0,55,345,3
159464,8.0,9,38,0
159465,26.0,4,19,2
159466,6.0,56,1063,1
159467,19.0,10,137,2
159468,8.0,21,106,0
159469,16.0,6,17,0
159470,30.0,10,15,2
159471,27.0,7,59,2
159472,12.0,35,46,0
159473,27.0,13,112,2
159474,7.0,4,19,0
159475,4.0,56,939,1
159476,30.0,4,37,2
159477,4.0,8,37,0
159478,5.0,19,183,0
159479,9.0,10,127,0
159480,30.0,7,45,2
159481,9.0,14,114,0
159482,14.0,12,157,0
159483,7.0,34,377,3
159484,27.0,9,154,2
159485,30.0,4,6,2
159486,15.0,5,59,0
159487,21.0,15,66,2
159488,8.0,56,1112,1
159489,14.0,6,53,0
159490,12.0,7,31,0
159491,10.0,6,99,0
159492,21.0,8,65,2
159493,6.0,22,168,0
159494,7.0,7,47,0
159495,4.0,6,82,0
159496,4.0,10,180,0
159497,14.0,21,277,3
159498,24.0,14,237,2
159499,0.0,38,412,3
159500,26.0,6,51,2
159501,9.0,10,111,0
159502,30.0,5,38,2
159503,14.0,4,30,0
159504,30.0,12,53,2
159505,27.0,9,35,2
159506,8.0,8,96,0
159507,20.0,6,22,2
159508,6.0,9,18,0
159509,2.0,9,51,0
159510,30.0,6,38,2
159511,15.0,4,17,0
159512,26.0,27,284,2
159513,25.0,30,251,2
159514,30.0,11,135,2
159515,14.0,12,62,0
159516,7.0,39,231,3
159517,20.0,19,136,2
159518,0.0,5,15,0
159519,30.0,15,128,2
159520,30.0,14,112,2
159521,6.0,26,241,3
159522,30.0,7,86,2
159523,24.0,22,212,2
159524,18.0,44,473,3
159525,8.0,8,221,0
159526,0.0,7,78,0
159527,7.0,8,68,0
159528,30.0,25,256,2
159529,23.0,7,13,2
159530,7.0,49,287,3
159531,13.0,25,208,3
159532,4.0,20,185,0
159533,30.0,9,72,2
159534,30.0,5,63,2
159535,28.0,10,59,2
159536,3.0,23,59,0
159537,30.0,5,15,2
159538,14.0,12,186,0
159539,25.0,18,161,2
159540,8.0,19,98,0
159541,8.0,52,722,1
159542,30.0,8,88,2
159543,30.0,16,143,2
159544,30.0,9,65,2
159545,4.0,27,218,3
159546,5.0,31,631,3
159547,6.0,50,556,3
159548,13.0,17,220,0
159549,1.0,100,372,1
159550,2.0,100,825,1
159551,30.0,5,18,2
159552,18.0,26,296,3
159553,4.0,17,75,0
159554,30.0,5,65,2
159555,9.0,5,26,0
159556,6.0,28,238,3
159557,12.0,42,414,3
159558,30.0,11,49,2
159559,7.0,48,324,3
159560,30.0,12,143,2
159561,30.0,4,13,2
159562,30.0,4,19,2
159563,8.0,23,448,3
159564,3.0,22,322,3
159565,4.0,4,17,0
159566,8.0,5,9,0
159567,2.0,68,532,1
159568,7.0,4,28,0
159569,23.0,14,146,2
159570,19.0,6,59,2
159571,28.0,9,162,2
159572,30.0,35,378,3
159573,13.0,18,407,3
159574,7.0,10,186,0
159575,0.0,4,14,0
159576,23.0,7,24,2
159577,6.0,4,62,0
159578,18.0,36,131,3
159579,28.0,6,108,2
159580,30.0,4,21,2
159581,7.0,14,121,0
159582,7.0,24,293,3
159583,13.0,34,305,3
159584,15.0,12,52,0
159585,5.0,47,386,3
159586,30.0,9,104,2
159587,28.0,8,51,2
159588,25.0,12,509,2
159589,27.0,11,52,2
159590,3.0,14,144,0
159591,2.0,100,1664,1
159592,30.0,12,218,2
159593,25.0,6,40,2
159594,13.0,8,11,0
159595,28.0,4,26,2
159596,16.0,14,208,0
159597,24.0,27,177,2
159598,3.0,9,58,0
159599,30.0,8,94,2
159600,5.0,5,41,0
159601,5.0,5,21,0
159602,23.0,19,159,2
159603,30.0,8,37,2
159604,5.0,46,96,3
159605,6.0,5,9,0
159606,30.0,12,129,2
159607,2.0,15,65,0
159608,30.0,14,67,2
159609,8.0,41,924,1
159610,3.0,100,1565,1
159611,30.0,19,73,2
159612,7.0,17,16,0
159613,15.0,6,79,0
159614,30.0,9,149,2
159615,30.0,8,52,2
159616,30.0,4,29,2
159617,30.0,35,329,3
159618,12.0,9,122,0
159619,4.0,7,50,0
159620,5.0,57,253,3
159621,7.0,4,26,0
159622,7.0,8,39,0
159623,30.0,21,56,2
159624,30.0,26,163,2
159625,11.0,12,121,0
159626,14.0,4,30,0
159627,7.0,7,59,0
159628,30.0,4,11,2
159629,30.0,6,36,2
159630,30.0,18,42,2
159631,4.0,10,14,0
159632,30.0,12,67,2
159633,30.0,12,125,2
159634,30.0,5,23,2
159635,23.0,4,35,2
159636,30.0,14,181,2
159637,8.0,5,8,0
159638,13.0,8,53,0
159639,30.0,5,33,2
159640,7.0,55,949,1
159641,2.0,40,405,3
159642,11.0,4,29,0
159643,16.0,37,145,3
159644,30.0,7,114,2
159645,10.0,20,239,0
159646,2.0,30,222,3
159647,23.0,4,21,2
159648,2.0,47,452,3
159649,2.0,6,24,0
159650,30.0,21,116,2
159651,14.0,7,98,0
159652,30.0,4,20,2
159653,1.0,13,102,0
159654,30.0,13,46,2
159655,15.0,33,469,3
159656,9.0,18,81,0
159657,21.0,24,336,3
159658,10.0,9,54,0
159659,8.0,40,345,3
159660,30.0,4,39,2
159661,15.0,7,51,0
159662,30.0,4,18,2
159663,30.0,16,114,2
159664,8.0,13,57,0
159665,11.0,8,37,0
159666,30.0,8,90,2
159667,10.0,16,149,0
159668,29.0,7,26,2
159669,11.0,5,8,0
159670,15.0,25,311,3
159671,21.0,4,45,2
159672,12.0,24,218,3
159673,5.0,14,208,0
159674,4.0,23,140,0
159675,30.0,5,35,2
159676,30.0,8,42,2
159677,1.0,22,140,0
159678,11.0,24,149,0
159679,13.0,8,61,0
159680,14.0,60,373,3
159681,17.0,4,32,0
159682,18.0,4,10,0
159683,30.0,5,63,2
159684,15.0,4,45,0
159685,9.0,11,227,0
159686,6.0,24,277,3
159687,30.0,13,57,2
159688,0.0,6,14,0
159689,8.0,49,384,3
159690,30.0,13,179,2
159691,7.0,22,75,0
159692,30.0,5,41,2
159693,6.0,14,56,0
159694,13.0,47,660,3
159695,8.0,24,267,3
159696,30.0,5,27,2
159697,18.0,9,56,0
159698,14.0,38,451,3
159699,19.0,4,36,2
159700,3.0,21,38,0
159701,30.0,5,43,2
159702,9.0,25,223,3
159703,27.0,16,106,2
159704,7.0,36,461,3
159705,30.0,4,92,2
159706,30.0,4,32,2
159707,28.0,7,14,2
159708,30.0,8,60,2
159709,5.0,17,81,0
159710,1.0,31,250,3
159711,3.0,64,424,3
159712,30.0,6,81,2
159713,19.0,6,24,2
159714,30.0,15,404,2
159715,22.0,5,46,2
159716,9.0,9,48,0
159717,4.0,44,426,3
159718,16.0,5,32,0
159719,30.0,6,12,2
159720,12.0,40,572,3
159721,2.0,4,26,0
159722,8.0,4,16,0
159723,30.0,9,188,2
159724,3.0,89,1072,1
159725,29.0,14,163,2
159726,12.0,5,31,0
159727,30.0,11,29,2
159728,7.0,49,712,1
159729,21.0,32,550,3
159730,14.0,5,46,0
159731,30.0,11,238,2
159732,9.0,33,417,3
159733,7.0,25,177,0
159734,8.0,51,1109,1
159735,4.0,73,419,1
159736,2.0,9,80,0
159737,30.0,9,116,2
159738,8.0,12,73,0
159739,7.0,11,99,0
159740,7.0,10,98,0
159741,30.0,5,45,2
159742,14.0,7,140,0
159743,30.0,20,151,2
159744,30.0,8,52,2
159745,30.0,17,157,2
159746,7.0,6,63,0
159747,15.0,19,339,3
159748,30.0,24,160,2
159749,13.0,4,27,0
159750,1.0,58,243,3
159751,29.0,5,30,2
159752,14.0,16,73,0
159753,1.0,54,482,3
159754,8.0,24,194,0
159755,21.0,9,73,2
159756,8.0,43,159,3
159757,5.0,37,682,3
159758,30.0,9,123,2
159759,30.0,11,219,2
159760,3.0,27,224,3
159761,30.0,12,111,2
159762,30.0,15,227,2
159763,5.0,73,952,1
159764,30.0,5,50,2
159765,8.0,96,453,1
159766,30.0,9,55,2
159767,7.0,24,530,3
159768,6.0,65,355,3
159769,30.0,7,26,2
159770,1.0,27,108,0
159771,9.0,6,33,0
159772,6.0,9,151,0
159773,30.0,4,21,2
159774,2.0,19,421,3
159775,11.0,8,13,0
159776,13.0,18,117,0
159777,7.0,6,28,0
159778,20.0,15,89,2
159779,6.0,54,388,3
159780,4.0,94,1297,1
159781,22.0,13,23,2
159782,30.0,7,43,2
159783,20.0,9,129,2
159784,3.0,15,89,0
159785,0.0,40,284,3
159786,5.0,26,170,0
159787,24.0,4,45,2
159788,4.0,46,692,1
159789,9.0,24,350,3
159790,8.0,10,31,0
159791,2.0,100,685,1
159792,6.0,18,88,0
159793,10.0,21,100,0
159794,3.0,16,46,0
159795,4.0,4,63,0
159796,6.0,15,157,0
159797,18.0,26,356,3
159798,16.0,6,30,0
159799,22.0,12,151,2
159800,9.0,26,192,3
159801,30.0,4,8,2
159802,13.0,15,195,0
159803,30.0,17,64,2
159804,30.0,7,46,2
159805,28.0,4,74,2
159806,30.0,7,29,2
159807,0.0,25,147,0
159808,19.0,9,51,2
159809,5.0,6,27,0
159810,13.0,6,82,0
159811,20.0,18,107,2
159812,15.0,11,59,0
159813,30.0,10,170,2
159814,30.0,7,58,2
159815,14.0,14,28,0
159816,13.0,5,11,0
159817,30.0,6,35,2
159818,30.0,16,92,2
159819,30.0,26,588,3
159820,28.0,11,112,2
159821,14.0,6,43,0
159822,24.0,6,102,2
159823,21.0,5,16,2
159824,27.0,5,56,2
159825,15.0,10,84,0
159826,30.0,4,18,2
159827,27.0,6,58,2
159828,7.0,4,28,0
159829,14.0,9,85,0
159830,30.0,6,55,2
159831,30.0,10,123,2
159832,30.0,4,49,2
159833,30.0,7,156,2
159834,30.0,19,134,2
159835,13.0,24,146,0
159836,30.0,21,167,2
159837,30.0,8,10,2
159838,30.0,7,14,2
159839,14.0,12,147,0
159840,22.0,26,380,3
159841,5.0,4,39,0
159842,6.0,4,14,0
159843,30.0,4,5,2
159844,30.0,4,38,2
159845,25.0,12,27,2
159846,14.0,30,308,3
159847,0.0,13,56,0
159848,5.0,34,383,3
159849,7.0,6,135,0
159850,30.0,5,35,2
159851,30.0,7,61,2
159852,9.0,24,584,3
159853,7.0,29,227,3
159854,6.0,8,41,0
159855,6.0,7,71,0
159856,30.0,6,16,2
159857,6.0,40,238,3
159858,30.0,8,42,2
159859,30.0,4,19,2
159860,30.0,8,41,2
159861,7.0,27,227,3
159862,11.0,15,277,0
159863,26.0,6,52,2
159864,30.0,7,69,2
159865,26.0,65,416,3
159866,10.0,6,24,0
159867,7.0,15,70,0
159868,10.0,9,55,0
159869,19.0,10,134,2
159870,30.0,11,153,2
159871,10.0,4,21,0
159872,1.0,16,58,0
159873,14.0,7,75,0
159874,30.0,5,26,2
159875,30.0,38,263,2
159876,30.0,5,22,2
159877,28.0,6,34,2
159878,12.0,15,413,3
